,INFO_ITEM_TYPE,_id,Passage_id,passage,WELLBORE NAME,CREATOR BA NAME,year,Q,A1,A2,C
39,DISCOVERY_EVALUATION_REPORT,59d3b7de417e13085ff1dbee2ce826ff2fe23165,6,"Presumed G.0 : Static Reservoir Pressure : 2 900 PSI Head of mud  2350 PST WELL : 25/2-2 FORMATION:____ Lower Eocene Tool : FIT or FIT COMBO FIT Mode of placement : OR Diameter of char ges, shaped ChPrg-' Hard Casing Choke: 4x 0,020 Hydraulic circuit regulat or reference OR-N 196820 absolute depth  - ( with correction of doviati Significant Pad pressure Hydrostatic pressure reading Pressure flowing : Start  Sampling chamber fill up .ratio : n - 00 9900 PST kg/cm2 3000 . Initi al shut in pressure End: 3100 PSI 00  OIL : Tmansforred Rw = c R = ec Rmf = DRY: Sand 'Flowing ti me : B.H.P., reading extrapolated Sampling chamber pressure reading at surface  2470 PSI Permeability based on pressure calculations _________________________ from build up pressure curve 30 mn duration an_nin Observations: NO AMERADA .Gisements",25/2-2,Total E&P Norge AS,1994,What is the initial shut in pressure in wellbore 25/2-2?,3100 PSI,The initial shut in pressure in wellbore 25/2-2 is 3100 PSI.,1
40,DISCOVERY_EVALUATION_REPORT,59d3b7de417e13085ff1dbee2ce826ff2fe23165,6,"Presumed G.0 : Static Reservoir Pressure : 2 900 PSI Head of mud  2350 PST WELL : 25/2-2 FORMATION:____ Lower Eocene Tool : FIT or FIT COMBO FIT Mode of placement : OR Diameter of char ges, shaped ChPrg-' Hard Casing Choke: 4x 0,020 Hydraulic circuit regulat or reference OR-N 196820 absolute depth  - ( with correction of doviati Significant Pad pressure Hydrostatic pressure reading Pressure flowing : Start  Sampling chamber fill up .ratio : n - 00 9900 PST kg/cm2 3000 . Initi al shut in pressure End: 3100 PSI 00  OIL : Tmansforred Rw = c R = ec Rmf = DRY: Sand 'Flowing ti me : B.H.P., reading extrapolated Sampling chamber pressure reading at surface  2470 PSI Permeability based on pressure calculations _________________________ from build up pressure curve 30 mn duration an_nin Observations: NO AMERADA .Gisements",25/2-2,Total E&P Norge AS,1994,What is the sampling chamber pressure reading at surface in wellbore 25/2-2?,2470 PSI,The sampling chamber pressure reading at surface in wellbore 25/2-2 is 2470 PSI.,1
41,DISCOVERY_EVALUATION_REPORT,59d3b7de417e13085ff1dbee2ce826ff2fe23165,7,"ELF. NORGE. 3.1-73 4.25/ Core listing. Core 14 recupe ration INTERVAL LEVEL Coring depth RKB depth BSL DEPTH (1 } Correlations (BSL de th) Top of sand -1922,4 Sand bottom -19785 -19",25/2-2,Total E&P Norge AS,1994,What is the wellbore name for the core listing mentioned?,25/2-2,The wellbore name for the core listing mentioned is 25/2-2.,1
42,DISCOVERY_EVALUATION_REPORT,59d3b7de417e13085ff1dbee2ce826ff2fe23165,7,"ELF. NORGE. 3.1-73 4.25/ Core listing. Core 14 recupe ration INTERVAL LEVEL Coring depth RKB depth BSL DEPTH (1 } Correlations (BSL de th) Top of sand -1922,4 Sand bottom -19785 -19",25/2-2,Total E&P Norge AS,1994,Who was the core listing carried out by in the wellbore 25/2-2?,ELF. NORGE.,The core listing was carried out by ELF. NORGE. in the wellbore 25/2-2.,1
43,DISCOVERY_EVALUATION_REPORT,59d3b7de417e13085ff1dbee2ce826ff2fe23165,7,"ELF. NORGE. 3.1-73 4.25/ Core listing. Core 14 recupe ration INTERVAL LEVEL Coring depth RKB depth BSL DEPTH (1 } Correlations (BSL de th) Top of sand -1922,4 Sand bottom -19785 -19",25/2-2,Total E&P Norge AS,1994,What was the core number for the operation carried out in wellbore 25/2-2?,14,The core number for the operation carried out in wellbore 25/2-2 was 14.,1
44,DISCOVERY_EVALUATION_REPORT,59d3b7de417e13085ff1dbee2ce826ff2fe23165,7,"ELF. NORGE. 3.1-73 4.25/ Core listing. Core 14 recupe ration INTERVAL LEVEL Coring depth RKB depth BSL DEPTH (1 } Correlations (BSL de th) Top of sand -1922,4 Sand bottom -19785 -19",25/2-2,Total E&P Norge AS,1994,What was the interval level for coring in wellbore 25/2-2?,3.1-73 4.25,The interval level for coring in wellbore 25/2-2 was 3.1-73 4.25.,1
45,DISCOVERY_EVALUATION_REPORT,59d3b7de417e13085ff1dbee2ce826ff2fe23165,7,"ELF. NORGE. 3.1-73 4.25/ Core listing. Core 14 recupe ration INTERVAL LEVEL Coring depth RKB depth BSL DEPTH (1 } Correlations (BSL de th) Top of sand -1922,4 Sand bottom -19785 -19",25/2-2,Total E&P Norge AS,1994,"In wellbore 25/2-2, at what depth was the top of the sand?","-1922,4","In wellbore 25/2-2, the top of the sand was recorded at a depth of -1922,4.",1
46,DISCOVERY_EVALUATION_REPORT,59d3b7de417e13085ff1dbee2ce826ff2fe23165,7,"ELF. NORGE. 3.1-73 4.25/ Core listing. Core 14 recupe ration INTERVAL LEVEL Coring depth RKB depth BSL DEPTH (1 } Correlations (BSL de th) Top of sand -1922,4 Sand bottom -19785 -19",25/2-2,Total E&P Norge AS,1994,"In wellbore 25/2-2, at what depth was the sand bottom?",-19785 -19,"In wellbore 25/2-2, the sand bottom was found at a depth of -19785 -19.",1
47,DISCOVERY_EVALUATION_REPORT,59d3b7de417e13085ff1dbee2ce826ff2fe23165,7,"ELF. NORGE. 3.1-73 4.25/ Core listing. Core 14 recupe ration INTERVAL LEVEL Coring depth RKB depth BSL DEPTH (1 } Correlations (BSL de th) Top of sand -1922,4 Sand bottom -19785 -19",25/2-2,Total E&P Norge AS,1994,What does the term BSL stand for in the coring operation in wellbore 25/2-2?,BSL DEPTH,"In the context of coring operation in wellbore 25/2-2, BSL stands for BSL DEPTH.",0.5
48,DISCOVERY_EVALUATION_REPORT,59d3b7de417e13085ff1dbee2ce826ff2fe23165,7,"ELF. NORGE. 3.1-73 4.25/ Core listing. Core 14 recupe ration INTERVAL LEVEL Coring depth RKB depth BSL DEPTH (1 } Correlations (BSL de th) Top of sand -1922,4 Sand bottom -19785 -19",25/2-2,Total E&P Norge AS,1994,What is the relation between BSL depth and Correlations in wellbore 25/2-2?,(1 } Correlations (BSL de th),"In wellbore 25/2-2, BSL depth and Correlations are related as mentioned - (1 } Correlations (BSL de th).",0.5
49,DISCOVERY_EVALUATION_REPORT,59d3b7de417e13085ff1dbee2ce826ff2fe23165,8,G.O.C. -19801 WO.C. -19 (1) BSI. Depth including the correction of deviation. PL Nc) 12,25/2-2,Total E&P Norge AS,1994,,,,
50,DISCOVERY_EVALUATION_REPORT,601b0da72cc6a2ec5015e66636cd167a4d3802fb,9,"LIST OF CONTENT Abstract I. Introduction 2. Area description 3. Drilling, well 25/4-1 4. E-structure description 5. Fluid analysis results 6.",25/4-1,Total E&P Norge AS,1992,What is the wellbore name?,25/4-1,The wellbore name is 25/4-1,1
51,DISCOVERY_EVALUATION_REPORT,601b0da72cc6a2ec5015e66636cd167a4d3802fb,9,"LIST OF CONTENT Abstract I. Introduction 2. Area description 3. Drilling, well 25/4-1 4. E-structure description 5. Fluid analysis results 6.",25/4-1,Total E&P Norge AS,1992,What is included in the list of content?,"Abstract, Introduction, Area description, Drilling, well 25/4-1, E-structure description, Fluid analysis results.","The list of content includes an abstract, an introduction, area description, drilling information for well 25/4-1, E-structure description, and fluid analysis results.",1
52,DISCOVERY_EVALUATION_REPORT,601b0da72cc6a2ec5015e66636cd167a4d3802fb,9,"LIST OF CONTENT Abstract I. Introduction 2. Area description 3. Drilling, well 25/4-1 4. E-structure description 5. Fluid analysis results 6.",25/4-1,Total E&P Norge AS,1992,Does the list of content for wellbore 25/4-1 include drilling details?,Yes,"Yes, the list of content for wellbore 25/4-1 includes drilling details.",1
53,DISCOVERY_EVALUATION_REPORT,601b0da72cc6a2ec5015e66636cd167a4d3802fb,9,"LIST OF CONTENT Abstract I. Introduction 2. Area description 3. Drilling, well 25/4-1 4. E-structure description 5. Fluid analysis results 6.",25/4-1,Total E&P Norge AS,1992,Is there an E-structure description in the list of content for wellbore 25/4-1?,Yes,"Yes, the list of content for wellbore 25/4-1 includes an E-structure description.",1
54,DISCOVERY_EVALUATION_REPORT,601b0da72cc6a2ec5015e66636cd167a4d3802fb,9,"LIST OF CONTENT Abstract I. Introduction 2. Area description 3. Drilling, well 25/4-1 4. E-structure description 5. Fluid analysis results 6.",25/4-1,Total E&P Norge AS,1992,What analysis results are listed in the content for wellbore 25/4-1?,Fluid analysis results,The content for wellbore 25/4-1 includes fluid analysis results.,1
55,DISCOVERY_EVALUATION_REPORT,601b0da72cc6a2ec5015e66636cd167a4d3802fb,9,"LIST OF CONTENT Abstract I. Introduction 2. Area description 3. Drilling, well 25/4-1 4. E-structure description 5. Fluid analysis results 6.",25/4-1,Total E&P Norge AS,1992,Is there an area description in the content for wellbore 25/4-1?,Yes,"Yes, there is an area description in the content for wellbore 25/4-1.",1
56,DISCOVERY_EVALUATION_REPORT,601b0da72cc6a2ec5015e66636cd167a4d3802fb,9,"LIST OF CONTENT Abstract I. Introduction 2. Area description 3. Drilling, well 25/4-1 4. E-structure description 5. Fluid analysis results 6.",25/4-1,Total E&P Norge AS,1992,Does the list of content for wellbore 25/4-1 includes an abstract?,Yes,"Yes, the list of content for wellbore 25/4-1 does include an abstract.",1
57,DISCOVERY_EVALUATION_REPORT,601b0da72cc6a2ec5015e66636cd167a4d3802fb,9,"LIST OF CONTENT Abstract I. Introduction 2. Area description 3. Drilling, well 25/4-1 4. E-structure description 5. Fluid analysis results 6.",25/4-1,Total E&P Norge AS,1992,What is the third topic listed in the content for wellbore 25/4-1?,"Drilling, well 25/4-1","The third topic listed in the content for wellbore 25/4-1 is 'Drilling, well 25/4-1'.",1
58,DISCOVERY_EVALUATION_REPORT,601b0da72cc6a2ec5015e66636cd167a4d3802fb,9,"LIST OF CONTENT Abstract I. Introduction 2. Area description 3. Drilling, well 25/4-1 4. E-structure description 5. Fluid analysis results 6.",25/4-1,Total E&P Norge AS,1992,Is there an introduction in the content for wellbore 25/4-1?,Yes,"Yes, the content for wellbore 25/4-1 includes an introduction.",1
59,DISCOVERY_EVALUATION_REPORT,601b0da72cc6a2ec5015e66636cd167a4d3802fb,9,"LIST OF CONTENT Abstract I. Introduction 2. Area description 3. Drilling, well 25/4-1 4. E-structure description 5. Fluid analysis results 6.",25/4-1,Total E&P Norge AS,1992,What is the sixth topic listed in the content for wellbore 25/4-1?,Fluid analysis results,The sixth topic listed in the content for wellbore 25/4-1 is the 'Fluid analysis results'.,1
60,DISCOVERY_EVALUATION_REPORT,601b0da72cc6a2ec5015e66636cd167a4d3802fb,10,Petrophysical evaluation 7. Initial reservoir conditions 8. Accumulation p.1 p.2 P.3 p. P. p.11 p.14 P.17 Appendix A: Composite log.,25/4-1,Total E&P Norge AS,1992,,,,
61,DISCOVERY_EVALUATION_REPORT,601b0da72cc6a2ec5015e66636cd167a4d3802fb,11,"Appendix B: Testing and sampling sheets. Appendix C: Core listing + core log. Appendix D: CPI log. Appendix E: Isobath map, near top Statfjord.",25/4-1,Total E&P Norge AS,1992,What is available in Appendix B in the wellbore 25/4-1?,Testing and sampling sheets,"In the wellbore 25/4-1, Appendix B comprises of testing and sampling sheets.",1
62,DISCOVERY_EVALUATION_REPORT,601b0da72cc6a2ec5015e66636cd167a4d3802fb,11,"Appendix B: Testing and sampling sheets. Appendix C: Core listing + core log. Appendix D: CPI log. Appendix E: Isobath map, near top Statfjord.",25/4-1,Total E&P Norge AS,1992,What is detailed in Appendix D of the wellbore 25/4-1?,CPI log,Appendix D of the wellbore 25/4-1 contains CPI log.,1
63,DISCOVERY_EVALUATION_REPORT,601b0da72cc6a2ec5015e66636cd167a4d3802fb,11,"Appendix B: Testing and sampling sheets. Appendix C: Core listing + core log. Appendix D: CPI log. Appendix E: Isobath map, near top Statfjord.",25/4-1,Total E&P Norge AS,1992,What does the Appendix C in the wellbore 25/4-1 include?,Core listing + core log,"In the wellbore 25/4-1, Appendix C includes Core listing along with the core log.",1
64,DISCOVERY_EVALUATION_REPORT,601b0da72cc6a2ec5015e66636cd167a4d3802fb,11,"Appendix B: Testing and sampling sheets. Appendix C: Core listing + core log. Appendix D: CPI log. Appendix E: Isobath map, near top Statfjord.",25/4-1,Total E&P Norge AS,1992,What is indicated in the Appendix E of the wellbore 25/4-1?,"Isobath map, near top Statfjord","Appendix E of the wellbore 25/4-1 exhibits an Isobath map, located near top Statfjord.",1
65,DISCOVERY_EVALUATION_REPORT,601b0da72cc6a2ec5015e66636cd167a4d3802fb,11,"Appendix B: Testing and sampling sheets. Appendix C: Core listing + core log. Appendix D: CPI log. Appendix E: Isobath map, near top Statfjord.",25/4-1,Total E&P Norge AS,1992,Which appendix in the wellbore 25/4-1 contains an Isobath map?,Appendix E,The Isobath map in wellbore 25/4-1 is enclosed in Appendix E.,1
66,DISCOVERY_EVALUATION_REPORT,601b0da72cc6a2ec5015e66636cd167a4d3802fb,11,"Appendix B: Testing and sampling sheets. Appendix C: Core listing + core log. Appendix D: CPI log. Appendix E: Isobath map, near top Statfjord.",25/4-1,Total E&P Norge AS,1992,Which document in the wellbore 25/4-1 explains about Testing and sampling sheets?,Appendix B,The document that discusses about Testing and sampling sheets in wellbore 25/4-1 is Appendix B.,1
67,DISCOVERY_EVALUATION_REPORT,601b0da72cc6a2ec5015e66636cd167a4d3802fb,11,"Appendix B: Testing and sampling sheets. Appendix C: Core listing + core log. Appendix D: CPI log. Appendix E: Isobath map, near top Statfjord.",25/4-1,Total E&P Norge AS,1992,Which appendix in the wellbore 25/4-1 provides information on CPI log?,Appendix D,"In the wellbore 25/4-1, the CPI log details are provided in Appendix D.",1
68,DISCOVERY_EVALUATION_REPORT,601b0da72cc6a2ec5015e66636cd167a4d3802fb,11,"Appendix B: Testing and sampling sheets. Appendix C: Core listing + core log. Appendix D: CPI log. Appendix E: Isobath map, near top Statfjord.",25/4-1,Total E&P Norge AS,1992,What does the Appendix B show in the wellbore 25/4-1?,Testing and sampling sheets,Appendix B in the wellbore 25/4-1 shows testing and sampling sheets.,1
69,DISCOVERY_EVALUATION_REPORT,601b0da72cc6a2ec5015e66636cd167a4d3802fb,11,"Appendix B: Testing and sampling sheets. Appendix C: Core listing + core log. Appendix D: CPI log. Appendix E: Isobath map, near top Statfjord.",25/4-1,Total E&P Norge AS,1992,"In the wellbore 25/4-1, which appendix contains the Core listing?",Appendix C,The Core listing in wellbore 25/4-1 is included in Appendix C.,1
70,DISCOVERY_EVALUATION_REPORT,601b0da72cc6a2ec5015e66636cd167a4d3802fb,11,"Appendix B: Testing and sampling sheets. Appendix C: Core listing + core log. Appendix D: CPI log. Appendix E: Isobath map, near top Statfjord.",25/4-1,Total E&P Norge AS,1992,What can be found in Appendix D of the wellbore 25/4-1?,CPI log,You can find CPI log in the Appendix D of wellbore 25/4-1.,1
71,DISCOVERY_EVALUATION_REPORT,601b0da72cc6a2ec5015e66636cd167a4d3802fb,12,"DRILLING, WELL 25/4-1 The well 25/4-1 was spudded on July 2nd 1972 with its objectives in Tertiary and in the Jurassic/Triassic. The well coordinates are: 5934'27.3N 0213'23.0E 6604 408 (utm) 456 107 (utm) The water depth at the location is 122m. Total depth was 4060m, Triassic formation, and the well was plugged and abondoned on December 9th 1972, with the status of gas discovery. For the jurassic, complete set of logs is available and core recovery is good.",25/4-1,Total E&P Norge AS,1992,When was the well 25/4-1 spudded?,July 2nd 1972,The well 25/4-1 was spudded on July 2nd 1972.,1
72,DISCOVERY_EVALUATION_REPORT,601b0da72cc6a2ec5015e66636cd167a4d3802fb,12,"DRILLING, WELL 25/4-1 The well 25/4-1 was spudded on July 2nd 1972 with its objectives in Tertiary and in the Jurassic/Triassic. The well coordinates are: 5934'27.3N 0213'23.0E 6604 408 (utm) 456 107 (utm) The water depth at the location is 122m. Total depth was 4060m, Triassic formation, and the well was plugged and abondoned on December 9th 1972, with the status of gas discovery. For the jurassic, complete set of logs is available and core recovery is good.",25/4-1,Total E&P Norge AS,1992,What were the objectives of drilling well 25/4-1?,Tertiary and in the Jurassic/Triassic,The objectives of drilling well 25/4-1 were in the Tertiary and in the Jurassic/Triassic,1
73,DISCOVERY_EVALUATION_REPORT,601b0da72cc6a2ec5015e66636cd167a4d3802fb,12,"DRILLING, WELL 25/4-1 The well 25/4-1 was spudded on July 2nd 1972 with its objectives in Tertiary and in the Jurassic/Triassic. The well coordinates are: 5934'27.3N 0213'23.0E 6604 408 (utm) 456 107 (utm) The water depth at the location is 122m. Total depth was 4060m, Triassic formation, and the well was plugged and abondoned on December 9th 1972, with the status of gas discovery. For the jurassic, complete set of logs is available and core recovery is good.",25/4-1,Total E&P Norge AS,1992,What are the coordinates for the well 25/4-1?,5934'27.3N 0213'23.0E 6604 408 (utm) 456 107 (utm),The coordinates for the well 25/4-1 are   5934'27.3N 0213'23.0E 6604 408 (utm) 456 107 (utm).,1
74,DISCOVERY_EVALUATION_REPORT,601b0da72cc6a2ec5015e66636cd167a4d3802fb,12,"DRILLING, WELL 25/4-1 The well 25/4-1 was spudded on July 2nd 1972 with its objectives in Tertiary and in the Jurassic/Triassic. The well coordinates are: 5934'27.3N 0213'23.0E 6604 408 (utm) 456 107 (utm) The water depth at the location is 122m. Total depth was 4060m, Triassic formation, and the well was plugged and abondoned on December 9th 1972, with the status of gas discovery. For the jurassic, complete set of logs is available and core recovery is good.",25/4-1,Total E&P Norge AS,1992,What is the water depth at the location of well 25/4-1?,122m,The water depth at the location of well 25/4-1 is 122 meters.,1
75,DISCOVERY_EVALUATION_REPORT,601b0da72cc6a2ec5015e66636cd167a4d3802fb,12,"DRILLING, WELL 25/4-1 The well 25/4-1 was spudded on July 2nd 1972 with its objectives in Tertiary and in the Jurassic/Triassic. The well coordinates are: 5934'27.3N 0213'23.0E 6604 408 (utm) 456 107 (utm) The water depth at the location is 122m. Total depth was 4060m, Triassic formation, and the well was plugged and abondoned on December 9th 1972, with the status of gas discovery. For the jurassic, complete set of logs is available and core recovery is good.",25/4-1,Total E&P Norge AS,1992,What was the total depth of well 25/4-1?,4060m,The total depth of well 25/4-1 was 4060 meters.,1
